"","Col_3-OH10_000","Col_3-OH10_005","Col_3-OH10_010","Col_3-OH10_030","Col_3-OH10_090","Col_3-OH10_180","Col_3-OH10_0001","Col_3-OH10_0051","Col_3-OH10_0101","Col_3-OH10_0301","Col_3-OH10_0901","Col_3-OH10_1801","Col_3-OH10_0002","Col_3-OH10_0052","Col_3-OH10_0102","Col_3-OH10_0302","Col_3-OH10_0902","Col_3-OH10_1802","Col_3-OH10_0003","Col_3-OH10_0103","Col_3-OH10_0303","Col_3-OH10_0903","Col_3-OH10_1803"
"V194",-0.282204981837935,-0.301834643679044,-0.292550574667716,-0.314136707455224,-0.338373151052063,-0.387341756990253,-0.305245952293461,-0.295373172538318,-0.295161171193474,-0.271027493651434,-0.27401326465559,-0.259909941152161,-0.308588153121664,-0.314537435726225,-0.30660253947002,-0.281694332098414,-0.272530124771018,-0.28139003325109,-0.287885116557738,-0.296206986634992,-0.304308361789659,-0.306501055793406,-0.283065912525675
"V260",-0.557375871553886,-0.566524595414483,-0.552388755375356,-0.641022288149539,-0.678841045879558,-0.799320970047214,-0.597109624846345,-0.590233790776108,-0.566524595414483,-0.490513008915877,-0.560188841239346,-0.505013665197245,-0.609941069041533,-0.601688563710025,-0.656158979011409,-0.528828205821454,-0.529550655447101,-0.536660061969782,-0.568544186561837,-0.590233790776108,-0.606437975493888,-0.607131031833302,-0.583141498612764
"V364",-0.557375871553886,-0.556913554382173,-0.560188841239346,-0.639241282809555,-0.662283276781154,-0.778571769650579,-0.572162715019758,-0.569566946136093,-0.543839839775786,-0.497239950690134,-0.507937015162408,-0.491772575192203,-0.586636881638619,-0.576435959220609,-0.624182494843923,-0.54099309570796,-0.507937015162408,-0.529188837662414,-0.527042598075376,-0.571639051204015,-0.589627035952893,-0.589627035952893,-0.546338083245038
"V755",-0.484205640763663,-0.50559184155557,-0.419270820514912,-0.541799165497513,-0.675375493667642,-0.748696228160813,-0.458329826004044,-0.490262965760036,-0.497507737519696,-0.396547999498128,-0.431914600295832,-0.419038192314357,-0.508233881402148,-0.475221219083705,-0.531746857656382,-0.435347495286788,-0.454279199826436,-0.482111797182877,-0.441729867399691,-0.467785390651849,-0.466208003632781,-0.521517242314694,-0.499675505444201
"V338",-0.834211510829589,-0.90431974429663,-0.799320970047214,-1.03748478527378,-2.01387969752711,-2.37783483991387,-0.828400843001744,-0.859384420389175,-0.908544002467016,-0.761989550111355,-0.8017823161093,-0.780760654524176,-0.866216653804066,-0.978263491233442,-0.978263491233442,-0.731381646633503,-0.763976899745571,-0.828400843001744,-0.873290400837161,-1.01610673953216,-0.90431974429663,-0.935796565591952,-0.849559174151706
"V339",-0.365564411084605,-0.361169105151347,-0.346927705455878,-0.392568706455471,-0.475651483708101,-0.519846708124642,-0.34898812256263,-0.367678918898312,-0.365982572716703,-0.340405717008661,-0.357286063891808,-0.352144461109205,-0.361789408255126,-0.356386002849288,-0.382736207012578,-0.347856902907062,-0.359558270102496,-0.378952740167411,-0.382661690062663,-0.369980766251467,-0.371770448099421,-0.392400078278917,-0.376437475358279
"V340",-0.709895960460754,-0.707052668346045,-0.669775943535501,-0.799320970047214,-1.0608401917493,-1.18202014743451,-0.678841045879558,-0.741549757430204,-0.704260595193895,-0.667595161933248,-0.65319327777439,-0.62497632242614,-0.712792118609994,-0.728129119282239,-0.68359214734302,-0.670878762327941,-0.666516984210701,-0.704260595193895,-0.707052668346045,-0.761989550111355,-0.712792118609994,-0.754265191670831,-0.720275308296156
"V353",-0.869722435125254,-0.945689621462011,-0.896116694914503,-1.25244855004165,NA,-3.93282128015754,-1.00937254266223,-1.00937254266223,-0.908544002467016,-0.770081367354398,-0.859384420389175,-0.743307608826077,-0.978263491233442,-1.15786430939884,-0.935796565591952,-0.852779972603898,-0.849559174151706,-0.940688113778365,-1.00281941976051,-1.22233704546063,-1.06911943625456,-1.22233704546063,-0.917252231449845
"V355",-0.931010940541848,-0.926327406838927,-0.996439302654349,-1.0608401917493,-1.68553418344306,-2.11281833233918,-0.990224617331078,-1.08650173488671,-1.01610673953216,-0.822763460409576,-0.884386851970672,-0.785222019872755,-0.984168245756477,-1.06911943625456,-1.22233704546063,-0.896116694914503,-0.852779972603898,-0.940688113778365,-0.945689621462011,-1.00937254266223,-1.04503541649498,-1.03015335608604,-1.03015335608604
"V220",-0.39488051086717,-0.42103593220595,-0.407947567526954,-0.440981362425423,-0.463129209662348,-0.482573300647146,-0.417085990685234,-0.410324007970744,-0.416294948362758,-0.408561021929495,-0.395929654312064,-0.411484851719675,-0.424307221094835,-0.402908441072781,-0.439063833607496,-0.4159581681595,-0.400360290578324,-0.401955433606484,-0.437329400491054,-0.449738644347608,-0.444631967236024,-0.452065212765298,-0.426053354866693
"V367",-0.353295234453421,-0.359010865450779,-0.328912630231485,-0.380241695183406,-0.3899123854334,-0.420443522262209,-0.347390792211693,-0.340111707496637,-0.349464787153564,-0.31856338682217,-0.325035300908995,-0.318107057391492,-0.354106686085192,-0.356649579383334,-0.370551431376919,-0.325338768262328,-0.320326753848253,-0.333404211278623,-0.349512628249743,-0.351354589505868,-0.358847434520379,-0.36111297074614,-0.333709292203358
"V335",-0.631502240195443,-0.62984081738083,-0.634887591421557,-0.678841045879558,-0.704260595193895,-0.820007022551805,-0.626578278677653,-0.639241282809555,-0.622608895213862,-0.59583118520999,-0.633184347112958,-0.606437975493888,-0.641022288149539,-0.649333859315711,-0.649333859315711,-0.6043809304551,-0.619516587493239,-0.608528416253264,-0.687257889605865,-0.67199001308693,-0.642826655217045,-0.707052668346045,-0.625774900424549
"V662",-0.603027663323095,-0.607827833571378,-0.606437975493888,-0.711337325429495,-0.724941104554828,-0.876922453862911,-0.613541450377308,-0.654174932726065,-0.607131031833302,-0.577528259467421,-0.637483117179609,-0.570081624026945,-0.612813364351594,-0.597753727255444,-0.68480407761499,-0.582568454816168,-0.598401123583101,-0.590843511677795,-0.639241282809555,-0.664384532281631,-0.682390014239145,-0.702883270697671,-0.701518165498121
"V757",-0.455144962571854,-0.448112035851465,-0.43313518797092,-0.466012643357754,-0.516581405839335,-0.598401123583101,-0.456370681319245,-0.471845792646904,-0.461440183728663,-0.416972533852588,-0.438918010078965,-0.439796520429497,-0.461999857180401,-0.456018832738542,-0.497239950690134,-0.437759872908336,-0.449574683491853,-0.466796487207,-0.459963706087127,-0.462187151802219,-0.483036957745883,-0.488284607863101,-0.482111797182877
"V406",-0.451561709655982,-0.451561709655982,-0.446355443516899,-0.462751264302612,-0.52668894005247,-0.55924365585401,-0.438481954782842,-0.438918010078965,-0.449902897460664,-0.439502729093103,-0.424183830282082,-0.434928471589059,-0.490013539598289,-0.443551947089533,-0.483036957745883,-0.455319083694573,-0.428221805520314,-0.425051272918574,-0.48096734497222,-0.488284607863101,-0.513100974980602,-0.506757870454286,-0.462751264302612
"V254",-0.266558578660964,-0.286878832258976,-0.280023188382828,-0.291285728620657,-0.308535792853204,-0.330901051493128,-0.268282953636296,-0.264948397776805,-0.270886405015742,-0.273098337840524,-0.272082411914795,-0.271069887669628,-0.290085474824988,-0.289234159780086,-0.298486837114583,-0.278687197873531,-0.269687108622955,-0.267123197131423,-0.294299492219061,-0.29988672824343,-0.297776407243675,-0.287212402542741,-0.275154782085772
"V800",-0.593937511072989,-0.638359377009271,-0.607827833571378,-0.647443362193068,-0.701518165498121,-0.731381646633503,-0.612813364351594,-0.606437975493888,-0.593312570880947,-0.571639051204015,-0.572162715019758,-0.573747515059745,-0.620282919214653,-0.607131031833302,-0.644654923099619,-0.632340680137319,-0.610653212676087,-0.572162715019758,-0.658171243977545,-0.67199001308693,-0.712792118609994,-0.65319327777439,-0.615750369860472
"V369",-0.405340314777247,-0.435487609154635,-0.413528459559279,-0.491519406014283,-0.463129209662348,-0.479611243326633,-0.418922114715519,-0.396547999498128,-0.40455429763882,-0.387104977209291,-0.418113950699364,-0.387420841228896,-0.41396507194542,-0.432455005723233,-0.435487609154635,-0.400360290578324,-0.398250525982404,-0.398795659062514,-0.420798478320299,-0.439796520429497,-0.428610118650099,-0.423202978193753,-0.406633714116601
"V229",-0.242592942847595,-0.260540496200289,-0.262390923228768,-0.272024894085988,-0.27611827035856,-0.280089137454881,-0.255192966859528,-0.247497898742299,-0.245134976555454,-0.25195301103394,-0.252488301428593,-0.238150600155027,-0.260329519021442,-0.263506407992605,-0.261035895085303,-0.2494583794438,-0.245267985753646,-0.242147368010155,-0.269343119994915,-0.273524493913845,-0.279514560582236,-0.274476185402694,-0.2611663705734
"V230",-0.310232836921706,-0.339902454078912,-0.333824047255671,-0.365326505785898,-0.352943059055319,-0.355653006923106,-0.33436211425454,-0.317774411545698,-0.316697358233479,-0.305295684390524,-0.317864966736335,-0.301271909128417,-0.328663677621491,-0.342629223041533,-0.345194938487645,-0.316816163212427,-0.306653341859547,-0.307189220113662,-0.336001959446912,-0.343812037071794,-0.349608406196915,-0.34403326681904,-0.316253744469285
"V570",-0.30657715342402,-0.337398812933251,-0.322785759285491,-0.34032158827319,-0.333938993955074,-0.341594240685872,-0.315901000803357,-0.305022637846466,-0.305395265360438,-0.308196488351685,-0.316224276577694,-0.302117907635944,-0.315901000803357,-0.326566506805223,-0.324733197808756,-0.303095435607771,-0.297622074492307,-0.299590595773585,-0.324800214502957,-0.329773173355731,-0.335177171130684,-0.3318244014521,-0.30908771597655
"V594",-0.263210061785049,-0.292611461441036,-0.276738349635797,-0.301201919809734,-0.286878832258976,-0.29172445858243,-0.276381002294548,-0.263928915866418,-0.266689386481397,-0.263642755740086,-0.269315689782744,-0.256280634969273,-0.273672172595671,-0.281711283340907,-0.289774526216681,-0.264872247202259,-0.256520426041783,-0.260458354822095,-0.281406897934999,-0.287491791347044,-0.295799367038573,-0.287660046331932,-0.268121580126062
"V595",-0.307368848953902,-0.337519861494269,-0.323702909842569,-0.361169105151347,-0.33436211425454,-0.343944691861067,-0.32571154188413,-0.317084262447198,-0.315172162815817,-0.302070608487729,-0.318777425131612,-0.298934999035567,-0.323538207935995,-0.338006173859591,-0.337600677794894,-0.310018244260784,-0.303796100911784,-0.310935232533053,-0.322948616074284,-0.339485815787169,-0.337277974848794,-0.336041481410174,-0.314767532750226
"V272",-0.712792118609994,-0.760025150499517,-0.822763460409576,-0.940688113778365,-1.1148800309986,-1.02303061486045,-0.746880485066966,-0.741549757430204,-0.733032812632215,-0.743307608826077,-0.724941104554828,-0.658171243977545,-0.799320970047214,-0.837184708290638,-0.859384420389175,-0.723370604856165,-0.714260557765028,-0.731381646633503,-0.809372782699847,-0.828400843001744,-0.806807402528441,-0.817290708254966,-0.774274656548299
"V274",-0.312613728280854,-0.330389375650781,-0.316608395321537,-0.368355949716599,-0.368665712343113,-0.373603240993886,-0.330171255609072,-0.314051156464903,-0.307600543692553,-0.307035653044874,-0.314537435726225,-0.283886665353388,-0.330062456800191,-0.336597169561857,-0.338169036145757,-0.305345455394358,-0.298219476409666,-0.303674741916391,-0.32687696656713,-0.334284989761207,-0.329521054804335,-0.332309512964033,-0.311043974517662
"V362",-0.38031393480062,-0.397081791870754,-0.394274749286342,-0.470814579617862,-0.488040021961366,-0.498857235964596,-0.390980892589273,-0.401200909648292,-0.387658568867637,-0.363161072800379,-0.386868903868108,-0.365564411084605,-0.421872216059101,-0.421393345905663,-0.437903824725846,-0.382216073118887,-0.37413507873423,-0.390321658057269,-0.395054424491849,-0.407541091544621,-0.4007328340383,-0.415846203898099,-0.396282415965936
"V378",-0.340700965537598,-0.351354589505868,-0.337519861494269,-0.380097416988289,-0.382885454113132,-0.394967420834008,-0.352742581938553,-0.344210750103578,-0.340700965537598,-0.328983927511046,-0.349130789610255,-0.328983927511046,-0.360665422200702,-0.368976751460569,-0.372877954408772,-0.33474903611836,-0.331453563857165,-0.34542053545707,-0.352592587545222,-0.351699095653035,-0.351748445315307,-0.359174660069466,-0.343196252581543
"V326",-0.768022322917021,-0.772165304638676,-0.817290708254966,-1.09563618687283,-1.30361526899524,-2.56543941162695,-0.849559174151706,-0.862771232319829,-0.869722435125254,-0.761989550111355,-0.831283950533843,-0.825561046581929,-0.772165304638676,-0.866216653804066,-0.950805343813934,-0.774274656548299,-0.822763460409576,-0.8560545381586,-1.09563618687283,-1.03015335608604,-0.921742324142493,-1.00937254266223,-0.984168245756477
"V329",-0.433271853543566,-0.413855707302725,-0.427578420061904,-0.472888089415761,-0.641022288149539,-0.792132430774273,-0.438337072511315,-0.449247634849958,-0.44447689131696,-0.412124863142374,-0.439063833607496,-0.442788290710199,-0.433683118950969,-0.444631967236024,-0.467388605737189,-0.432590624676088,-0.438048008153816,-0.473730050545162,-0.500224645536585,-0.476517730841424,-0.466993454195986,-0.483970804736338,-0.474579354088522
"V758",-0.820007022551805,-0.787495730738508,-0.721815424857514,-0.966883967171191,-1.02303061486045,-1.63983889290841,-0.728129119282239,-0.796892706521704,-0.79449677044911,-0.702883270697671,-0.761989550111355,-0.701518165498121,-0.768022322917021,-0.792132430774273,-0.756163405011374,-0.701518165498121,-0.718750004919033,-0.768022322917021,-0.782977202673967,-0.809372782699847,-0.756163405011374,-0.834211510829589,-0.785222019872755
"V788",-1.22233704546063,-1.43633361699026,-1.52570602005167,-1.56047802014324,-1.85677038100071,-3.93282128015754,-1.25244855004165,-1.02303061486045,-1.22233704546063,-1.08650173488671,-1.16969501792024,-1.12502929924002,-1.32256746445567,-1.13555963768418,-1.79286368108362,-1.06911943625456,-1.02303061486045,-1.19487530219465,-1.59835763317721,-1.49363790662056,-1.43633361699026,-1.68553418344306,-1.28566689279612
"V261",-0.315725338352746,-0.350330840057508,-0.335490217330804,-0.361506808273987,-0.356070960475182,-0.384546206195423,-0.342109829409372,-0.324800214502957,-0.323901088401323,-0.305996044355864,-0.316994774466785,-0.296530695344875,-0.337439139034504,-0.349083202378631,-0.344477812249464,-0.314365393591292,-0.309299225272351,-0.313398970661848,-0.321242238515619,-0.336120593073763,-0.342977624529225,-0.342933980095579,-0.321848947221977
"V366",-0.545917883521909,-0.581998071897128,-0.558306034577234,-0.632340680137319,-0.62984081738083,-0.652218423836704,-0.57918532310634,-0.562102338569911,-0.54803451984427,-0.528828205821454,-0.534365429191163,-0.491519406014283,-0.600363374065639,-0.594565575162764,-0.605062959184762,-0.545499227316887,-0.522192748142018,-0.516260274192699,-0.554177554991083,-0.58086520254289,-0.586047404600176,-0.589023222011448,-0.56066430413916
"V552",-0.510032875269667,-0.529913666079553,-0.515620888107889,-0.546338083245038,-0.554629104577009,-0.595196790607862,-0.529188837662414,-0.527753357769248,-0.515940103306409,-0.489516527486302,-0.49279161554246,-0.463318747434294,-0.532861541393044,-0.513412722791854,-0.531377777191787,-0.498857235964596,-0.475867327950008,-0.481423541371067,-0.522872490167994,-0.539794692068041,-0.552833369095918,-0.553279699120663,-0.505302353496808
"V481",-0.606437975493888,-0.665446808534194,-0.652218423836704,-0.696176268790031,-0.876922453862911,-1.19487530219465,-0.66021243302455,-0.726527186413168,-0.64650764868275,-0.537435539453099,-0.602356358830826,-0.621829027087705,-0.644654923099619,-0.621829027087705,-0.697494321476989,-0.585460723466241,-0.665446808534194,-0.691015661495401,-0.663330054683743,-0.687257889605865,-0.663330054683743,-0.822763460409576,-0.704260595193895
"V321",-0.491519406014283,-0.512790138875958,-0.485388182476155,-0.59145622416248,-0.630668971065918,-0.656158979011409,-0.497776224280348,-0.516581405839335,-0.515620888107889,-0.471225748217734,-0.493047980767567,-0.443398700879298,-0.523556515570872,-0.531009924969456,-0.563070873211826,-0.496440757605557,-0.475651483708101,-0.486104481854535,-0.533610939810457,-0.544666505699332,-0.538608917598907,-0.517226571896992,-0.494599878627516
"V363",-0.335490217330804,-0.344790662758666,-0.345646851459639,-0.412017856005987,-0.412017856005987,-0.416520211524096,-0.352993265158045,-0.354464566912058,-0.35776708256904,-0.330937746965254,-0.342412343366443,-0.327711901191585,-0.373868697684894,-0.36885218202742,-0.37740592415673,-0.344344155260144,-0.338906664339905,-0.347716750058713,-0.367801563732227,-0.366704892296495,-0.380458615635928,-0.377336344521334,-0.355392996450243
"V270",-0.726527186413168,-0.806807402528441,-0.806807402528441,-1.09563618687283,-1.01610673953216,-1.68553418344306,-0.825561046581929,-0.787495730738508,-0.75808324871317,-0.74508439990094,-0.717239270302367,-0.691015661495401,-0.972504046919879,-0.859384420389175,-0.866216653804066,-0.782977202673967,-0.804277524845805,-0.780760654524176,-0.908544002467016,-0.814613528287442,-0.978263491233442,-0.945689621462011,-0.88062057987387
"V299",-0.862771232319829,-0.945689621462011,-0.921742324142493,-1.05281651966981,-1.26863659876201,-3.20455317786552,-0.896116694914503,-0.876922453862911,-0.888223435691818,-0.921742324142493,-0.900178213908264,-0.792132430774273,-0.876922453862911,-0.990224617331078,-0.931010940541848,-0.940688113778365,-0.774274656548299,-0.817290708254966,-1.01610673953216,-1.05281651966981,-1.04503541649498,-1.32256746445567,-1.04503541649498
"V327",-0.528468753076989,-0.539794692068041,-0.54932355643193,-0.601024245978316,-0.692289400901947,-0.940688113778365,-0.547183153562254,-0.571639051204015,-0.543428753522824,-0.514668926482613,-0.576980881527216,-0.572162715019758,-0.543428753522824,-0.544252420633186,-0.583717225138343,-0.527042598075376,-0.5393980422963,-0.574280444058332,-0.61136928432828,-0.608528416253264,-0.598401123583101,-0.633184347112958,-0.644654923099619
"V328",-0.382216073118887,-0.383635985572505,-0.370297271838448,-0.396459374866484,-0.439649504862334,-0.501053865136718,-0.380241695183406,-0.388456182875845,-0.383711435467998,-0.374201819108479,-0.385005300849835,-0.383184804544279,-0.390650594888762,-0.377197373155456,-0.401388891031246,-0.368603658001512,-0.384469950317238,-0.392063882181709,-0.409697527439756,-0.399620256916711,-0.399989436107006,-0.399436291311943,-0.397889122008622
"V484",-0.487067586090371,-0.496440757605557,-0.525985035060949,-0.58143032825634,-0.663330054683743,-0.90431974429663,-0.517226571896992,-0.575353404628723,-0.562585611919078,-0.497239950690134,-0.523900149487332,-0.523900149487332,-0.56066430413916,-0.533610939810457,-0.618754677028033,-0.472469827112275,-0.509429792353442,-0.520511825055515,-0.607131031833302,-0.582568454816168,-0.572688668474286,-0.603027663323095,-0.617243943048526
"V838",-0.990224617331078,-1.03748478527378,-1.08650173488671,-1.49363790662056,-1.41058406471118,-3.20455317786552,-1.06911943625456,-1.0608401917493,-0.956039770281915,-0.972504046919879,-1.00937254266223,-0.990224617331078,-1.10508924654276,-1.19487530219465,-1.16969501792024,-0.996439302654349,-0.935796565591952,-1.02303061486045,-1.43633361699026,-0.978263491233442,-1.13555963768418,-1.23703538676718,-1.19487530219465
"V915",-0.884386851970672,-0.940688113778365,-0.978263491233442,-1.30361526899524,-1.38649191192115,-2.56543941162695,-0.862771232319829,-0.984168245756477,-0.840204772149229,-0.787495730738508,-0.859384420389175,-0.950805343813934,-0.876922453862911,-0.926327406838927,-0.966883967171191,-0.866216653804066,-0.945689621462011,-1.03015335608604,-1.02303061486045,-0.984168245756477,-0.961397641412549,-1.00281941976051,-1.22233704546063
"V276",-0.47309789752237,-0.494599878627516,-0.495122470525275,-0.593937511072989,-0.663330054683743,-0.652218423836704,-0.482342280822369,-0.482573300647146,-0.495384772383507,-0.483736520714641,-0.500776719367321,-0.466012643357754,-0.514668926482613,-0.537825302253677,-0.513100974980602,-0.490763671779651,-0.482573300647146,-0.489268936192581,-0.519515681218792,-0.548462589882872,-0.517875642837109,-0.528828205821454,-0.508830139191357
"V563",-0.269124044775775,-0.288736656239755,-0.276769526541583,-0.289638983972481,-0.286144100700366,-0.299137725578451,-0.277538582280168,-0.266454148507532,-0.269206099933544,-0.275306659659018,-0.28176216607416,-0.267361220681862,-0.275048702494515,-0.282000195914293,-0.283152692800163,-0.26737447339287,-0.266978226143996,-0.26654551440298,-0.287566513569654,-0.281305781558822,-0.293346850542154,-0.289138169059408,-0.276226311322426
"V900",-0.708467810816701,-0.796892706521704,-0.743307608826077,-0.90431974429663,-0.956039770281915,-0.990224617331078,-0.697494321476989,-0.750532002768859,-0.721815424857514,-0.659188177931409,-0.68480407761499,-0.648385407415982,-0.809372782699847,-0.765987664512975,-0.763976899745571,-0.66868144622096,-0.648385407415982,-0.663330054683743,-0.696176268790031,-0.789798979495692,-0.734700973119373,-0.720275308296156,-0.715742865677827
"V305",-0.625774900424549,-0.662283276781154,-0.677676762502053,-0.661244101382639,-0.768022322917021,-1.00281941976051,-0.66868144622096,-0.696176268790031,-0.662283276781154,-0.68480407761499,-0.640128898281499,-0.665446808534194,-0.714260557765028,-0.680014596064469,-0.70016509318963,-0.662283276781154,-0.657161540649822,-0.647443362193068,-0.738089501289181,-0.729747178606475,-0.75808324871317,-0.728129119282239,-0.714260557765028
"V433",-0.66868144622096,-0.681197541766687,-0.641022288149539,-0.693573974265083,-0.852779972603898,-1.03015335608604,-0.659188177931409,-0.697494321476989,-0.634033298214337,-0.656158979011409,-0.66868144622096,-0.667595161933248,-0.635747285620664,-0.62984081738083,-0.693573974265083,-0.675375493667642,-0.726527186413168,-0.675375493667642,-0.756163405011374,-0.711337325429495,-0.761989550111355,-0.8017823161093,-0.750532002768859
"V452",-0.597109624846345,-0.633184347112958,-0.609232815904922,-0.639241282809555,-0.70016509318963,-0.831283950533843,-0.6043809304551,-0.615009912657951,-0.602356358830826,-0.577528259467421,-0.593937511072989,-0.603027663323095,-0.606437975493888,-0.597109624846345,-0.606437975493888,-0.565527508956094,-0.607131031833302,-0.609941069041533,-0.630668971065918,-0.634033298214337,-0.686025944336592,-0.67310980838842,-0.666516984210701
"V461",-0.360609668602339,-0.363103411778928,-0.353953846445289,-0.367434227052447,-0.392147799090413,-0.474153777408451,-0.363565955581613,-0.371576667019397,-0.366523659502142,-0.341465932118601,-0.361169105151347,-0.359284059254147,-0.362186866469175,-0.357874405401395,-0.376026123775296,-0.350865274925264,-0.352892887725504,-0.368541654643522,-0.378598465967416,-0.373272711226498,-0.378881755607477,-0.388296017239746,-0.378105189834322
"V472",-0.315813110703126,-0.325745532998733,-0.321784822150198,-0.334246459856686,-0.346881561731735,-0.404358955180142,-0.31693518342561,-0.335021178330145,-0.321051790093025,-0.309511432201553,-0.318137381333365,-0.320045186335476,-0.316194821919489,-0.310691230030425,-0.339112953159554,-0.313342566364285,-0.321083493634666,-0.328663677621491,-0.345375358673048,-0.333176285689288,-0.347950491070062,-0.352492763703942,-0.337117183666254
"V474",-0.624182494843923,-0.701518165498121,-0.643737767177032,-0.711337325429495,-0.837184708290638,-1.30361526899524,-0.67199001308693,-0.776409960400212,-0.689752598707534,-0.632340680137319,-0.651250289347534,-0.682390014239145,-0.669775943535501,-0.642826655217045,-0.756163405011374,-0.630668971065918,-0.711337325429495,-0.724941104554828,-0.770081367354398,-0.756163405011374,-0.760025150499517,-0.817290708254966,-0.789798979495692
"V485",-0.589023222011448,-0.629017724609142,-0.629017724609142,-0.661244101382639,-0.814613528287442,-1.0608401917493,-0.615750369860472,-0.681197541766687,-0.648385407415982,-0.612089322033389,-0.664384532281631,-0.628199639040379,-0.652218423836704,-0.658171243977545,-0.709895960460754,-0.607827833571378,-0.704260595193895,-0.664384532281631,-0.711337325429495,-0.724941104554828,-0.748696228160813,-0.789798979495692,-0.665446808534194
"V486",-0.782977202673967,-0.806807402528441,-0.862771232319829,-0.869722435125254,-1.04503541649498,-1.38649191192115,-0.799320970047214,-0.81197452737164,-0.782977202673967,-0.739810500413556,-0.888223435691818,-0.88062057987387,-0.834211510829589,-0.831283950533843,-0.862771232319829,-0.748696228160813,-0.846390653507214,-0.822763460409576,-0.921742324142493,-0.876922453862911,-0.984168245756477,-0.945689621462011,-0.996439302654349
"V442",-0.712792118609994,-0.760025150499517,-0.696176268790031,-0.763976899745571,-0.862771232319829,-1.15786430939884,-0.711337325429495,-0.734700973119373,-0.709895960460754,-0.715742865677827,-0.720275308296156,-0.717239270302367,-0.738089501289181,-0.692289400901947,-0.778571769650579,-0.708467810816701,-0.726527186413168,-0.75808324871317,-0.806807402528441,-0.849559174151706,-0.846390653507214,-0.799320970047214,-0.765987664512975
"V466",-0.449574683491853,-0.476300449632937,-0.448273407590335,-0.470609648659682,-0.491519406014283,-0.573216929209135,-0.454624540626931,-0.456370681319245,-0.441280020660145,-0.445568007165221,-0.442333164942215,-0.467586793272216,-0.448759230787389,-0.442031013419643,-0.473730050545162,-0.454797692110825,-0.441429720920821,-0.444631967236024,-0.485150551425649,-0.486344391769591,-0.489268936192581,-0.494860840287971,-0.478940112950846
"V304",-0.626578278677653,-0.67199001308693,-0.663330054683743,-0.62497632242614,-0.746880485066966,-0.917252231449845,-0.626578278677653,-0.619516587493239,-0.618754677028033,-0.612813364351594,-0.658171243977545,-0.634033298214337,-0.629017724609142,-0.62984081738083,-0.635747285620664,-0.622608895213862,-0.61136928432828,-0.641022288149539,-0.70016509318963,-0.644654923099619,-0.677676762502053,-0.686025944336592,-0.661244101382639
"V509",-0.252600060991841,-0.284576366347907,-0.277097888657291,-0.273539244896738,-0.278494199130334,-0.319361905625426,-0.264707604895885,-0.254599041630161,-0.254799833193282,-0.269991532731849,-0.258116183468036,-0.265818666276634,-0.261715312453089,-0.265921934150442,-0.273553999627263,-0.26385412538787,-0.25354384214689,-0.253813541625577,-0.284204002560179,-0.27884851420985,-0.288356716725195,-0.275918150608411,-0.262415203159503
"V510",-0.252600060991841,-0.284576366347907,-0.277097888657291,-0.273539244896738,-0.278494199130334,-0.319361905625426,-0.264707604895885,-0.254599041630161,-0.254799833193282,-0.269991532731849,-0.258116183468036,-0.265818666276634,-0.261715312453089,-0.265921934150442,-0.273553999627263,-0.26385412538787,-0.25354384214689,-0.253813541625577,-0.284204002560179,-0.27884851420985,-0.288356716725195,-0.275918150608411,-0.262415203159503
"V511",-0.252650936561619,-0.28466536630193,-0.277317822052326,-0.27365738782124,-0.278783934711383,-0.319858136884274,-0.264846886422844,-0.254725771913547,-0.254927028146072,-0.270074838165813,-0.258161172952272,-0.265947780490916,-0.26178731152906,-0.266025390162073,-0.273775771489005,-0.263991317046623,-0.253637049375068,-0.253938467722474,-0.284292450994415,-0.278945516221313,-0.28848942502448,-0.276041220187324,-0.262524592836884
"V2499",-0.896116694914503,-0.900178213908264,-0.90431974429663,-1.06911943625456,-1.20829977358919,-2.8205229265323,-0.892132594376882,-1.15786430939884,-1.08650173488671,-0.90431974429663,-1.03015335608604,-1.09563618687283,-0.996439302654349,-0.926327406838927,-1.06911943625456,-0.961397641412549,-0.996439302654349,-1.05281651966981,-1.22233704546063,-1.28566689279612,-1.23703538676718,-1.10508924654276,-1.22233704546063
"V2548",-0.661244101382639,-0.789798979495692,-0.752388192566318,-0.892132594376882,-1.03015335608604,-1.59835763317721,-0.707052668346045,-0.748696228160813,-0.712792118609994,-0.675375493667642,-0.792132430774273,-0.796892706521704,-0.696176268790031,-0.756163405011374,-0.731381646633503,-0.707052668346045,-0.81197452737164,-0.809372782699847,-0.760025150499517,-0.707052668346045,-0.876922453862911,-0.912853835908246,-0.831283950533843
"V463",-0.468583908959033,-0.518856662936734,-0.500500314000113,-0.499402026935314,-0.510944006872706,-0.629017724609142,-0.472469827112275,-0.478052324723513,-0.481423541371067,-0.468784578389134,-0.485150551425649,-0.496706463930157,-0.486825941421647,-0.475651483708101,-0.509429792353442,-0.468784578389134,-0.471845792646904,-0.473730050545162,-0.519515681218792,-0.508233881402148,-0.53064329379182,-0.503582084346563,-0.51033571376596
"V372",-0.507937015162408,-0.551065096731093,-0.507345787036736,-0.536660061969782,-0.634033298214337,-0.743307608826077,-0.538216425502834,-0.520178754216625,-0.511863053899626,-0.496972860562836,-0.515940103306409,-0.528468753076989,-0.516260274192699,-0.510639422820444,-0.552388755375356,-0.480513241129632,-0.503582084346563,-0.539794692068041,-0.532861541393044,-0.506173232709392,-0.547183153562254,-0.553279699120663,-0.537825302253677
